	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54
272	-0.02744	-78.14852	-0.07323	-0.00045	-0.01245	0.00049	-0.05781	-73.46693	-0.5433	-0.00036	-0.01025	-0.00038	-0.00558	-15.63807	-0.23093	0.00012	0.00378	-0.00016	-0.02914	5.91185	-0.51258	0.00012	0.00628	-0.00031	-0.04168	-35.56188	-0.2396	-0.00024	-0.00057	8e-05	-0.09382	-157.63942	-0.13694	-0.00097	-0.03082	-0.00029	0.01176	-7.67747	0.22056	-0.00013	-0.00023	-0.00019	-0.00037	92.14693	-0.39639	0.00041	0.01187	-9e-05	-0.00141	-9.72446	-0.48435	-9e-05	-0.00308	-3e-05
273	0.14002	64.06167	0.16074	0.00058	0.02366	-0.00039	-0.10498	-35.55306	-0.68549	4e-05	-0.0009	0.00035	-0.09696	-39.96553	-0.27961	-0.00044	-0.00729	0.00011	0.0909	-209.04157	1.33788	-0.00115	-0.03374	-2e-05	-0.02075	35.59032	-0.16517	-0.0001	0.00171	0.00022	-0.08297	170.942	-0.76066	0.001	0.02813	0.00026	0.07843	21.70737	-0.0719	0.00064	0.01975	-3e-05	0.04735	107.56807	0.51264	0.00093	0.02176	-1e-05	-0.14781	-7.30414	-0.71319	0.0001	-0.00728	2e-05
274	-0.09862	-15.83675	0.00357	-1e-05	0.00053	-0.00052	-0.03047	87.85656	-0.82859	0.00077	0.01917	0.00029	0.01816	-40.83863	0.71259	-0.00045	-0.00219	0.00019	0.25492	-210.02936	0.56966	-0.0009	-0.0173	0.00022	0.13032	-142.57651	-0.38278	-0.00094	-0.00767	-8e-05	-0.16023	-96.05258	-1.66633	-0.00065	-0.01251	0.00053	0.02703	-162.28916	0.40499	-0.00145	-0.04154	0.00026	-0.00564	110.75236	0.49313	0.00084	0.02002	9e-05	0.14984	119.81993	0.5634	0.00085	0.02473	2e-05
275	0.00718	-30.5174	-0.13703	-0.00011	-0.00021	4e-05	-0.08549	-47.37105	-1.02642	-0.00018	-0.0024	-8e-05	0.0753	-42.08943	0.2088	-0.00014	-0.00188	-9e-05	-0.03072	144.06142	-0.04649	0.00055	0.01766	3e-05	-0.11241	-34.31144	-0.92985	-0.00021	-0.00559	0.00015	-0.01069	-93.46739	-0.2507	-0.00037	-0.0095	2e-05	-0.07497	115.22944	-0.59978	0.00071	0.01829	-0.00016	0.07947	19.21976	0.47747	-8e-05	-0.00531	7e-05	0.04971	-28.73147	-0.01416	-3e-05	-0.00091	-9e-05
276	0.02231	-38.78116	-0.32123	-0.00015	0.0039	-0.0002	-0.15537	-148.34751	-1.23718	-0.00127	-0.0268	5e-05	-0.10531	-43.38166	0.23658	-0.00054	-0.02427	-0.00045	0.13874	-173.45763	1.00128	-0.00136	-0.02971	0.0003	0.12713	-7.94816	0.04124	8e-05	0.00922	3e-05	-0.0168	59.28225	-1.06452	0.00058	0.02107	0.00028	-0.0029	-23.42474	-0.50639	6e-05	0.00083	-0.00019	-0.11611	-90.48766	-0.51421	-0.00029	-0.01227	-0.0001	0.00407	25.075	0.61938	-0.00021	-0.01149	-0.00027
277	-0.03245	-35.6537	-0.3168	-0.00013	-0.00291	-9e-05	-0.07244	-14.38162	-0.68229	-0.00012	9e-05	0.00017	0.01043	-17.61065	-0.00226	-0.00014	-0.00374	5e-05	-0.03051	-20.24479	-0.36091	-0.00019	-0.00365	0.00013	0.04049	10.21519	0.36832	0.00017	0.00299	0.00012	-0.02741	27.65825	-0.11882	0.00014	0.00304	0.00016	-0.03905	-13.535	-0.379	6e-05	0.00015	-3e-05	0.03152	23.00323	0.02045	0.00013	0.00295	8e-05	0.01714	11.55371	0.0576	0.00015	0.0044	1e-05
278	-0.02779	124.97927	-0.02347	0.00037	0.01281	-4e-05	-0.12159	36.33828	-0.29542	1e-05	-0.00313	0.00095	0.0114	72.61962	0.54799	0.00074	0.01376	0.00028	0.07243	-9.53364	0.66771	2e-05	0.00411	0.00015	0.04081	-42.03859	-0.03058	-0.00046	-0.00645	0.0004	-0.13564	17.92825	-1.02461	2e-05	-0.00036	9e-05	-0.15001	-54.43611	-0.22814	-0.00035	-0.00951	2e-05	0.16617	-132.41357	0.88605	-0.00084	-0.0255	6e-05	0.15717	-64.21779	0.01768	8e-05	0.00188	-3e-05
279	-0.02406	0.05415	0.28849	8e-05	-0.0016	-0.00024	-0.10071	-132.9992	-0.35018	-0.00091	-0.03288	5e-05	-0.0827	11.45421	-0.51567	0.00019	-0.00471	-0.00029	-0.07181	-1.61791	0.12752	-0.0001	-0.00315	8e-05	0.11398	-56.33248	-0.02052	-0.00032	-0.00102	-2e-05	0.08592	-119.828	-0.20746	-0.00076	-0.01271	1e-05	0.01346	-9.72703	-0.60707	-0.0001	0.00693	-0.00028	-0.03626	-123.83264	0.5588	-0.00088	-0.02794	-2e-05	-0.07837	-94.01358	-0.00263	-0.00048	-0.02713	0.0001
280	-0.01272	-94.79091	-0.29557	-0.00047	-0.00617	-0.00031	-0.02637	10.46885	-0.51299	-2e-05	0.00225	0.00043	-0.0472	86.94579	-0.18418	0.0004	0.01275	0.00027	-0.07659	78.74337	-0.1271	0.00033	0.00478	0.00023	0.00108	-104.63551	-0.06483	-0.00058	-0.01557	-9e-05	-0.05554	4.69724	-0.58355	-0.0003	0.00391	0.00035	0.22597	-3.90441	1.31861	-0.0001	0.00699	-5e-05	0.06704	68.97798	0.40555	0.00045	0.00857	0.00027	0.01349	73.13635	-0.46708	0.0006	0.01572	-8e-05
281	-0.06787	-37.11584	-0.4665	-0.00019	-0.00091	-0.00013	-0.04504	-34.46774	-0.62287	-0.0004	-0.00869	-0.00012	-0.06464	60.68907	-0.60969	0.0006	0.01388	0.0	-0.07983	78.6821	-0.00682	0.00019	0.00497	0.00023	-0.02827	-57.0138	0.10979	-0.00037	-0.00578	3e-05	0.01505	-1.60214	-0.33428	4e-05	0.00573	-0.0003	0.0467	87.14213	0.16296	0.00042	0.01526	0.0002	0.02064	-88.25319	0.49856	-0.00075	-0.01389	1e-05	0.00637	47.23244	0.41092	0.00015	0.00371	0.00027
282	0.07839	-12.16374	0.27573	-1e-05	-0.00027	-0.00013	0.13772	39.30554	0.56861	0.00016	0.00826	-0.0001	-0.097	-77.25122	-0.72513	-0.00012	-0.00474	0.0001	-0.09645	42.57084	-1.08937	0.00045	0.0101	-9e-05	0.06879	150.50458	-0.03857	0.0006	0.02248	-4e-05	-0.01213	52.59184	-0.53163	0.00015	0.00962	-7e-05	0.13072	46.9716	0.19971	0.00025	0.00623	1e-05	-0.08144	-2.8515	-0.78646	-8e-05	-0.00041	-2e-05	0.07395	-20.82205	0.42776	-0.00032	-0.01046	-0.00017
283	-0.05953	-84.74831	-0.19125	-0.0004	-0.01647	-7e-05	-0.06024	-22.64103	-0.48744	0.0001	0.0025	0.00024	-0.04698	-16.80938	-0.42653	-0.00013	-0.00401	0.00014	-0.01379	18.03564	0.32441	0.00019	0.00536	-0.00012	-0.05699	1.83861	-0.58725	5e-05	0.00123	4e-05	-0.00646	0.03579	-0.43592	2e-05	0.00745	-0.00022	-0.06035	-27.10302	-0.35984	5e-05	-0.00522	-2e-05	0.05321	-64.36923	0.49731	-0.00062	-0.01194	0.00017	-0.08966	9.7824	-0.81891	0.00016	0.00071	-0.00014
284	-0.08708	-91.48783	-0.87424	-0.00056	-0.01122	-1e-05	-0.00706	-80.97063	-0.36877	-0.00036	-0.00677	2e-05	0.00808	-5.54331	0.35404	-5e-05	-0.00187	8e-05	0.0679	-102.03531	0.5784	-0.00067	-0.0124	9e-05	-0.04914	-33.47861	-0.27213	-9e-05	-0.00812	-0.00021	-0.0393	-79.50592	-0.38967	-0.00044	-0.01036	-1e-05	-0.05213	4.77809	-0.46637	-2e-05	0.00425	-9e-05	0.05833	-39.47887	0.88137	-0.00045	-0.01298	0.00026	-0.04046	97.39693	-0.04346	0.0006	0.01177	-9e-05
285	-0.02974	-73.97507	-0.49303	-0.00024	-0.00888	-5e-05	-0.16081	-8.01342	-1.06538	-0.00013	-0.00307	-0.00019	-0.00526	-65.97411	0.12021	-0.0004	-0.0104	6e-05	0.02463	50.98442	0.11781	0.0003	0.00887	-2e-05	0.04401	-14.35648	0.07199	-0.00011	-0.00207	-9e-05	-0.0637	10.46234	-0.25812	2e-05	-0.00102	-0.00011	-0.12973	-11.67102	-0.77718	0.00013	-0.00144	7e-05	0.01571	7.10279	0.42638	-1e-05	-0.00101	-3e-05	-0.03082	-22.83352	-0.11884	-0.00026	-0.00677	9e-05
286	0.03783	-59.27815	0.63151	-0.00025	-0.00712	0.00021	-0.04036	-60.76034	-0.24324	-0.00012	-0.0015	0.00013	-0.07736	60.50524	-0.40181	0.00013	0.00314	0.00021	-0.00378	-41.68591	-0.23652	-0.00017	-0.00596	-0.00014	-0.02164	71.27841	-0.35241	0.00046	0.00909	-0.00018	0.03223	33.72621	0.36293	-6e-05	0.00104	6e-05	-0.04593	-99.99848	-0.29119	-0.00044	-0.01442	0.0002	-0.10095	-46.38615	-0.52368	-0.00011	-0.00255	4e-05	0.09378	-27.94224	0.90234	-0.00031	-0.00941	-2e-05
287	0.03026	-161.30888	0.35447	-0.00115	-0.02818	-0.00036	0.10648	-12.76713	0.3287	0.00022	0.00147	0.00015	0.05184	27.52334	-0.13037	5e-05	0.00453	0.00027	0.09154	-21.96523	0.65188	-4e-05	-0.00742	-0.00054	-0.00129	53.50861	0.24113	6e-05	0.00594	-0.00043	0.0318	78.00862	-0.02118	4e-05	0.00956	-0.0001	-0.0826	-159.78356	-0.41848	-0.00089	-0.02819	-0.00024	-0.00474	84.92862	-0.00587	0.00041	0.00418	-0.00053	0.04562	-203.70739	1.06927	-0.00118	-0.04378	-0.00022
288	-0.09801	-88.78689	-0.4649	-0.00033	-0.02222	-0.00098	0.0147	-84.76591	0.07946	-0.00078	-0.01919	-2e-05	-0.04517	-85.18309	-0.17951	-0.00052	-0.01341	-0.00023	0.10176	-19.92575	-0.33173	0.00011	0.00873	0.00048	0.03187	194.13565	-0.50925	0.00132	0.04386	-0.00088	0.03845	37.75654	-0.13115	0.00038	0.00552	0.00027	0.02692	-118.52174	0.15231	-0.00091	-0.01363	-0.00018	-0.00747	-437.95736	0.03423	-0.00307	-0.0749	0.00087	-0.16936	167.07167	-0.96724	0.00129	0.03816	-0.00049
289	0.07902	-43.57995	0.15112	-8e-05	0.0014	7e-05	0.01495	38.07491	-0.11759	0.00027	0.00715	0.00014	0.04505	23.65605	0.13446	0.00023	0.00751	6e-05	0.12154	51.66159	1.06416	0.0003	0.00724	-1e-05	0.04011	-24.7688	-0.15786	-0.00013	0.0034	-0.00039	-0.02719	28.69442	-0.34898	0.00027	0.00973	6e-05	0.02751	-60.9455	-0.26858	-0.00025	-0.00385	0.00026	0.07909	83.34693	0.59896	0.00031	0.00803	-5e-05	0.01285	-13.70077	-0.08451	0.00012	0.00239	-0.00017
290	-0.09549	-71.81336	-0.38314	-0.00045	-0.01033	7e-05	-0.05959	52.0263	-0.03425	0.00014	0.00929	-9e-05	0.12408	-23.06293	0.18856	0.00017	0.00781	-0.00019	0.02265	-105.17574	-0.27245	-0.00061	-0.01928	0.00017	-0.13375	-48.78947	-0.34497	-0.00016	-0.0075	-0.00018	0.05478	-17.19672	0.14954	9e-05	0.00257	4e-05	-0.0447	-44.08185	0.19999	-0.00059	-0.02257	-9e-05	-0.03793	-61.30317	-0.28293	-0.00025	-0.00722	0.00017	-0.04938	118.23072	-0.39453	0.0011	0.02765	0.00017
291	0.05668	-90.22783	0.8633	-0.00112	-0.02907	-0.00013	0.26845	57.07111	0.41998	0.00089	0.02646	-0.00032	-0.04411	134.89666	-0.14603	0.00122	0.03787	-0.0002	-0.24819	-119.5145	-0.72573	-0.001	-0.04421	-1e-05	-0.30203	-57.72723	-1.17446	-0.00053	-0.01441	-0.00042	-0.29846	96.33808	-0.7021	0.00079	0.00929	-0.00038	0.14069	108.63084	-0.43846	0.00072	0.03437	-8e-05	-0.30301	-139.83486	-0.22548	-0.00159	-0.04144	-0.00029	0.24172	130.34752	0.06915	0.00127	0.04171	-0.00051
292	-0.04714	16.12051	-0.61335	1e-05	0.0047	0.00029	-0.03672	-94.27068	-0.6995	-0.00031	-0.00663	0.00032	-0.03585	96.43079	-0.37184	0.00045	0.01	8e-05	0.04079	15.86202	0.2563	-0.0001	-0.00038	0.00023	0.01639	-59.25582	-0.10123	-0.00051	-0.01164	0.00067	-0.02714	45.15788	0.18588	-2e-05	0.00247	0.00028	-0.13139	-89.03184	-1.11838	-0.00043	-0.01268	0.00027	-0.04475	-42.00696	-0.20902	-0.00034	-0.01382	0.00014	0.01107	8.29249	-0.23837	-7e-05	-0.00065	0.0002
293	0.12499	49.97682	0.68384	0.00018	0.00442	-4e-05	-0.07383	-51.01374	-0.05513	-0.00029	-0.00867	8e-05	0.06219	-77.09179	-0.10639	3e-05	0.00031	-6e-05	0.27609	-32.22557	1.67385	0.0	-0.00149	7e-05	0.10518	28.2324	0.79445	0.0002	0.00709	0.00013	-0.02764	66.8465	0.58179	0.00032	0.00402	5e-05	0.10242	41.24933	0.80143	0.00027	0.00882	0.00012	0.2133	-54.83107	1.70372	-0.00059	-0.01055	-0.00011	-0.03449	65.67393	0.00815	0.00044	0.00662	-9e-05
294	0.01775	-11.0568	-0.1802	-0.00017	0.00117	-0.00026	-0.09143	10.88656	-0.69434	0.00014	0.00265	3e-05	0.03009	23.53596	0.05721	0.00011	0.00553	2e-05	0.02778	27.25766	-0.04558	0.00021	0.006	0.00032	-0.08325	5.98734	-0.82514	7e-05	0.00141	0.00028	-0.03497	22.81468	0.1224	3e-05	0.00037	8e-05	-0.11356	31.81882	-0.53329	0.00024	0.00435	5e-05	-0.02349	-56.01463	-0.29059	-0.00047	-0.01228	0.00012	0.09811	68.07601	0.83067	0.00027	0.00871	0.0003
295	-0.02412	74.74371	-0.31021	0.00042	0.01348	4e-05	-0.13234	35.94621	-0.75066	0.0001	0.00436	4e-05	-0.02653	32.81159	0.16095	0.00033	0.00808	-8e-05	0.05536	18.81092	0.17474	0.00026	0.00851	-0.00015	-0.03858	-24.27692	-0.04369	4e-05	-0.00057	-0.00016	-0.02195	-75.77962	0.10053	-0.00061	-0.01524	8e-05	-0.0196	-27.73556	0.03852	-3e-05	-0.00033	-3e-05	-0.0323	-89.59122	-0.53301	-0.00043	-0.00862	2e-05	0.05203	-4.31864	0.72526	-1e-05	-0.00121	-3e-05
296	-0.04086	-189.76225	-0.56566	-0.00104	-0.03009	-0.0001	0.00471	117.54387	-0.5624	0.00057	0.02029	-0.00042	-0.14071	61.36223	-0.67019	0.00025	0.00527	0.00046	0.10313	-57.18946	0.12979	7e-05	-0.00044	-0.00013	-0.01294	-24.124	0.052	-0.00028	-0.00256	6e-05	-0.10696	-68.68584	-0.63096	-0.00012	-0.00761	-4e-05	-0.08048	112.21647	-0.66854	0.00078	0.0313	-0.00016	0.00493	-157.88432	-0.71084	-0.00049	-0.01499	9e-05	0.20792	70.66807	1.72535	0.00018	0.01074	-8e-05
297	0.02395	-110.65686	-0.57746	-0.0006	-0.00804	-0.00018	0.00792	-40.53055	0.02829	-0.00029	-0.01221	-0.00012	-0.07902	-74.01704	-0.34907	-0.00016	-0.00267	-0.00017	-0.0433	7.476	-0.20644	-0.00033	-0.0132	-0.00032	-0.00535	0.82409	0.02448	-3e-05	-0.0039	-0.00014	-0.34211	66.33067	-1.22595	0.00026	0.00126	-0.00014	0.01862	-48.16237	0.05402	-0.00045	-0.01398	6e-05	-0.00184	-80.31998	-0.54075	-0.00043	-0.01606	-0.00043	-0.16643	-69.77816	-0.64373	-0.00056	-0.01858	-0.0003
