protein	class	lag	features
>11728	1	l4	0.01271,0.02628,-0.00134,0.00688,0.00032,0.02628,-0.00134,0.00688,0.00032,0.01271,-0.00134,0.00688,0.00032,0.01271,0.02628,0.00688,0.00032,0.01271,0.02628,-0.00134
>11728	1	l5	0.02626,0.01770,0.01500,-0.00063,-0.00272,0.01770,0.01500,-0.00063,-0.00272,0.02626,0.01500,-0.00063,-0.00272,0.02626,0.01770,-0.00063,-0.00272,0.02626,0.01770,0.01500
>11728	1	l6	0.00867,0.03354,-0.00481,0.00754,-0.00382,0.03354,-0.00481,0.00754,-0.00382,0.00867,-0.00481,0.00754,-0.00382,0.00867,0.03354,0.00754,-0.00382,0.00867,0.03354,-0.00481
>11728	1	l7	0.02393,0.04914,-0.01429,-0.00130,0.00409,0.04914,-0.01429,-0.00130,0.00409,0.02393,-0.01429,-0.00130,0.00409,0.02393,0.04914,-0.00130,0.00409,0.02393,0.04914,-0.01429
>11728	1	l8	-0.00025,0.04458,0.00347,0.00228,-0.01194,0.04458,0.00347,0.00228,-0.01194,-0.00025,0.00347,0.00228,-0.01194,-0.00025,0.04458,0.00228,-0.01194,-0.00025,0.04458,0.00347
>11734	1	l1	-0.00504,0.00072,0.00889,-0.00830,-0.00887,0.00072,0.00889,-0.00830,-0.00887,-0.00504,0.00889,-0.00830,-0.00887,-0.00504,0.00072,-0.00830,-0.00887,-0.00504,0.00072,0.00889
>11734	1	l2	-0.00496,0.01342,0.00861,-0.01063,0.00161,0.01342,0.00861,-0.01063,0.00161,-0.00496,0.00861,-0.01063,0.00161,-0.00496,0.01342,-0.01063,0.00161,-0.00496,0.01342,0.00861
>11734	1	l3	0.00281,0.00619,0.01034,-0.00272,0.00660,0.00619,0.01034,-0.00272,0.00660,0.00281,0.01034,-0.00272,0.00660,0.00281,0.00619,-0.00272,0.00660,0.00281,0.00619,0.01034
>11734	1	l4	0.00552,0.01341,0.00832,-0.00461,-0.01393,0.01341,0.00832,-0.00461,-0.01393,0.00552,0.00832,-0.00461,-0.01393,0.00552,0.01341,-0.00461,-0.01393,0.00552,0.01341,0.00832
>11734	1	l5	-0.00991,0.00741,0.01400,0.00833,0.02534,0.00741,0.01400,0.00833,0.02534,-0.00991,0.01400,0.00833,0.02534,-0.00991,0.00741,0.00833,0.02534,-0.00991,0.00741,0.01400
>11734	1	l6	-0.00397,-0.00102,0.00930,0.00379,-0.01843,-0.00102,0.00930,0.00379,-0.01843,-0.00397,0.00930,0.00379,-0.01843,-0.00397,-0.00102,0.00379,-0.01843,-0.00397,-0.00102,0.00930
>11734	1	l7	-0.01411,0.00203,0.01418,0.00522,0.00203,0.00203,0.01418,0.00522,0.00203,-0.01411,0.01418,0.00522,0.00203,-0.01411,0.00203,0.00522,0.00203,-0.01411,0.00203,0.01418
>11734	1	l8	0.00448,0.02019,0.01973,-0.01455,0.00139,0.02019,0.01973,-0.01455,0.00139,0.00448,0.01973,-0.01455,0.00139,0.00448,0.02019,-0.01455,0.00139,0.00448,0.02019,0.01973
>11735	1	l1	0.00710,0.00984,0.00868,-0.01784,-0.00564,0.00984,0.00868,-0.01784,-0.00564,0.00710,0.00868,-0.01784,-0.00564,0.00710,0.00984,-0.01784,-0.00564,0.00710,0.00984,0.00868
>11735	1	l2	-0.00433,0.01099,0.01583,0.00001,-0.00849,0.01099,0.01583,0.00001,-0.00849,-0.00433,0.01583,0.00001,-0.00849,-0.00433,0.01099,0.00001,-0.00849,-0.00433,0.01099,0.01583
>11735	1	l3	-0.00011,0.00827,0.00872,-0.00288,0.00465,0.00827,0.00872,-0.00288,0.00465,-0.00011,0.00872,-0.00288,0.00465,-0.00011,0.00827,-0.00288,0.00465,-0.00011,0.00827,0.00872
>11735	1	l4	0.00475,0.00739,0.00396,-0.00607,-0.00516,0.00739,0.00396,-0.00607,-0.00516,0.00475,0.00396,-0.00607,-0.00516,0.00475,0.00739,-0.00607,-0.00516,0.00475,0.00739,0.00396
>11735	1	l5	0.00886,0.01204,0.02000,0.00081,0.00711,0.01204,0.02000,0.00081,0.00711,0.00886,0.02000,0.00081,0.00711,0.00886,0.01204,0.00081,0.00711,0.00886,0.01204,0.02000
>11735	1	l6	0.01097,0.02635,0.01618,0.02168,-0.00698,0.02635,0.01618,0.02168,-0.00698,0.01097,0.01618,0.02168,-0.00698,0.01097,0.02635,0.02168,-0.00698,0.01097,0.02635,0.01618
>11735	1	l7	-0.01449,0.01088,0.02673,-0.01393,0.01580,0.01088,0.02673,-0.01393,0.01580,-0.01449,0.02673,-0.01393,0.01580,-0.01449,0.01088,-0.01393,0.01580,-0.01449,0.01088,0.02673
>11735	1	l8	-0.00473,-0.00588,0.00597,0.00460,-0.02568,-0.00588,0.00597,0.00460,-0.02568,-0.00473,0.00597,0.00460,-0.02568,-0.00473,-0.00588,0.00460,-0.02568,-0.00473,-0.00588,0.00597
>11737	1	l1	0.00355,0.01122,0.00728,-0.02084,0.00121,0.01122,0.00728,-0.02084,0.00121,0.00355,0.00728,-0.02084,0.00121,0.00355,0.01122,-0.02084,0.00121,0.00355,0.01122,0.00728
>11737	1	l2	0.00630,0.01264,0.01319,-0.00260,-0.01002,0.01264,0.01319,-0.00260,-0.01002,0.00630,0.01319,-0.00260,-0.01002,0.00630,0.01264,-0.00260,-0.01002,0.00630,0.01264,0.01319
>11737	1	l3	0.00440,0.00748,0.00324,0.00245,-0.01185,0.00748,0.00324,0.00245,-0.01185,0.00440,0.00324,0.00245,-0.01185,0.00440,0.00748,0.00245,-0.01185,0.00440,0.00748,0.00324
>11737	1	l4	0.00399,0.00793,0.01234,-0.01326,-0.00493,0.00793,0.01234,-0.01326,-0.00493,0.00399,0.01234,-0.01326,-0.00493,0.00399,0.00793,-0.01326,-0.00493,0.00399,0.00793,0.01234
>11737	1	l5	0.00982,0.01753,0.02416,0.00533,0.01328,0.01753,0.02416,0.00533,0.01328,0.00982,0.02416,0.00533,0.01328,0.00982,0.01753,0.00533,0.01328,0.00982,0.01753,0.02416
>11737	1	l6	0.01184,0.02205,0.01358,0.02244,0.01128,0.02205,0.01358,0.02244,0.01128,0.01184,0.01358,0.02244,0.01128,0.01184,0.02205,0.02244,0.01128,0.01184,0.02205,0.01358
>11737	1	l7	0.00337,0.00820,0.02971,-0.02031,0.00616,0.00820,0.02971,-0.02031,0.00616,0.00337,0.02971,-0.02031,0.00616,0.00337,0.00820,-0.02031,0.00616,0.00337,0.00820,0.02971
>11737	1	l8	-0.00362,-0.00434,-0.00301,0.01360,-0.03840,-0.00434,-0.00301,0.01360,-0.03840,-0.00362,-0.00301,0.01360,-0.03840,-0.00362,-0.00434,0.01360,-0.03840,-0.00362,-0.00434,-0.00301
>11738	1	l1	0.00518,0.01139,0.00475,-0.00495,-0.00078,0.01139,0.00475,-0.00495,-0.00078,0.00518,0.00475,-0.00495,-0.00078,0.00518,0.01139,-0.00495,-0.00078,0.00518,0.01139,0.00475
>11738	1	l2	0.00459,-0.00841,0.00486,-0.00489,-0.00765,-0.00841,0.00486,-0.00489,-0.00765,0.00459,0.00486,-0.00489,-0.00765,0.00459,-0.00841,-0.00489,-0.00765,0.00459,-0.00841,0.00486
>11738	1	l3	0.01923,-0.01196,-0.01212,0.00299,-0.00419,-0.01196,-0.01212,0.00299,-0.00419,0.01923,-0.01212,0.00299,-0.00419,0.01923,-0.01196,0.00299,-0.00419,0.01923,-0.01196,-0.01212
>11738	1	l4	-0.00308,0.00030,-0.00306,-0.00984,-0.01129,0.00030,-0.00306,-0.00984,-0.01129,-0.00308,-0.00306,-0.00984,-0.01129,-0.00308,0.00030,-0.00984,-0.01129,-0.00308,0.00030,-0.00306
>11738	1	l5	0.01766,0.01637,-0.00322,-0.00194,-0.00249,0.01637,-0.00322,-0.00194,-0.00249,0.01766,-0.00322,-0.00194,-0.00249,0.01766,0.01637,-0.00194,-0.00249,0.01766,0.01637,-0.00322
>11738	1	l6	0.01184,0.00463,0.01884,0.00040,0.00812,0.00463,0.01884,0.00040,0.00812,0.01184,0.01884,0.00040,0.00812,0.01184,0.00463,0.00040,0.00812,0.01184,0.00463,0.01884
>11738	1	l7	-0.00508,-0.00698,0.01889,0.00220,-0.00540,-0.00698,0.01889,0.00220,-0.00540,-0.00508,0.01889,0.00220,-0.00540,-0.00508,-0.00698,0.00220,-0.00540,-0.00508,-0.00698,0.01889
>11738	1	l8	-0.00174,-0.00916,0.00852,-0.00301,-0.01222,-0.00916,0.00852,-0.00301,-0.01222,-0.00174,0.00852,-0.00301,-0.01222,-0.00174,-0.00916,-0.00301,-0.01222,-0.00174,-0.00916,0.00852
>11745	1	l1	0.00921,0.01989,0.01178,-0.01962,0.00291,0.01989,0.01178,-0.01962,0.00291,0.00921,0.01178,-0.01962,0.00291,0.00921,0.01989,-0.01962,0.00291,0.00921,0.01989,0.01178
>11745	1	l2	-0.00593,0.00171,0.02240,-0.00669,-0.02360,0.00171,0.02240,-0.00669,-0.02360,-0.00593,0.02240,-0.00669,-0.02360,-0.00593,0.00171,-0.00669,-0.02360,-0.00593,0.00171,0.02240
>11745	1	l3	0.00259,-0.00105,0.00667,0.00599,0.00236,-0.00105,0.00667,0.00599,0.00236,0.00259,0.00667,0.00599,0.00236,0.00259,-0.00105,0.00599,0.00236,0.00259,-0.00105,0.00667
>11745	1	l4	0.00498,-0.02294,0.00557,-0.02023,0.00100,-0.02294,0.00557,-0.02023,0.00100,0.00498,0.00557,-0.02023,0.00100,0.00498,-0.02294,-0.02023,0.00100,0.00498,-0.02294,0.00557
>11745	1	l5	0.00778,-0.00287,0.02430,0.00042,0.00222,-0.00287,0.02430,0.00042,0.00222,0.00778,0.02430,0.00042,0.00222,0.00778,-0.00287,0.00042,0.00222,0.00778,-0.00287,0.02430
>11745	1	l6	0.01468,0.01356,0.02579,0.02663,0.01385,0.01356,0.02579,0.02663,0.01385,0.01468,0.02579,0.02663,0.01385,0.01468,0.01356,0.02663,0.01385,0.01468,0.01356,0.02579
>11745	1	l7	0.00203,0.02178,0.03962,0.00844,0.00192,0.02178,0.03962,0.00844,0.00192,0.00203,0.03962,0.00844,0.00192,0.00203,0.02178,0.00844,0.00192,0.00203,0.02178,0.03962
>11745	1	l8	-0.01053,-0.00692,0.02414,-0.01332,-0.07078,-0.00692,0.02414,-0.01332,-0.07078,-0.01053,0.02414,-0.01332,-0.07078,-0.01053,-0.00692,-0.01332,-0.07078,-0.01053,-0.00692,0.02414
>11746	1	l1	0.01024,0.01203,0.00705,-0.00690,-0.00112,0.01203,0.00705,-0.00690,-0.00112,0.01024,0.00705,-0.00690,-0.00112,0.01024,0.01203,-0.00690,-0.00112,0.01024,0.01203,0.00705
>11746	1	l2	0.00321,0.00437,0.01427,-0.01225,-0.01229,0.00437,0.01427,-0.01225,-0.01229,0.00321,0.01427,-0.01225,-0.01229,0.00321,0.00437,-0.01225,-0.01229,0.00321,0.00437,0.01427
>11746	1	l3	0.01410,-0.00433,-0.00683,0.00318,0.00753,-0.00433,-0.00683,0.00318,0.00753,0.01410,-0.00683,0.00318,0.00753,0.01410,-0.00433,0.00318,0.00753,0.01410,-0.00433,-0.00683
>11746	1	l4	0.00234,-0.01434,0.00253,-0.00373,-0.01752,-0.01434,0.00253,-0.00373,-0.01752,0.00234,0.00253,-0.00373,-0.01752,0.00234,-0.01434,-0.00373,-0.01752,0.00234,-0.01434,0.00253
>11746	1	l5	0.01587,0.00176,0.00854,0.00060,0.00087,0.00176,0.00854,0.00060,0.00087,0.01587,0.00854,0.00060,0.00087,0.01587,0.00176,0.00060,0.00087,0.01587,0.00176,0.00854
>11746	1	l6	-0.00438,0.00056,0.00296,-0.00123,0.01020,0.00056,0.00296,-0.00123,0.01020,-0.00438,0.00296,-0.00123,0.01020,-0.00438,0.00056,-0.00123,0.01020,-0.00438,0.00056,0.00296
>11746	1	l7	-0.00767,-0.00225,0.02645,0.00002,-0.02016,-0.00225,0.02645,0.00002,-0.02016,-0.00767,0.02645,0.00002,-0.02016,-0.00767,-0.00225,0.00002,-0.02016,-0.00767,-0.00225,0.02645
>11746	1	l8	-0.01295,0.00376,0.01062,0.00010,-0.02223,0.00376,0.01062,0.00010,-0.02223,-0.01295,0.01062,0.00010,-0.02223,-0.01295,0.00376,0.00010,-0.02223,-0.01295,0.00376,0.01062
>11747	1	l1	0.00673,0.01100,0.00609,-0.00734,0.00337,0.01100,0.00609,-0.00734,0.00337,0.00673,0.00609,-0.00734,0.00337,0.00673,0.01100,-0.00734,0.00337,0.00673,0.01100,0.00609
>11747	1	l2	0.00372,0.00391,0.01445,-0.01272,-0.01019,0.00391,0.01445,-0.01272,-0.01019,0.00372,0.01445,-0.01272,-0.01019,0.00372,0.00391,-0.01272,-0.01019,0.00372,0.00391,0.01445
>11747	1	l3	0.02554,-0.00402,-0.01532,0.00393,0.00755,-0.00402,-0.01532,0.00393,0.00755,0.02554,-0.01532,0.00393,0.00755,0.02554,-0.00402,0.00393,0.00755,0.02554,-0.00402,-0.01532
>11747	1	l4	-0.01343,-0.01327,0.00204,-0.00183,-0.01629,-0.01327,0.00204,-0.00183,-0.01629,-0.01343,0.00204,-0.00183,-0.01629,-0.01343,-0.01327,-0.00183,-0.01629,-0.01343,-0.01327,0.00204
>11747	1	l5	0.01983,0.00073,0.00590,-0.00054,-0.00750,0.00073,0.00590,-0.00054,-0.00750,0.01983,0.00590,-0.00054,-0.00750,0.01983,0.00073,-0.00054,-0.00750,0.01983,0.00073,0.00590
>11747	1	l6	0.01330,0.00076,0.00636,-0.00025,0.00675,0.00076,0.00636,-0.00025,0.00675,0.01330,0.00636,-0.00025,0.00675,0.01330,0.00076,-0.00025,0.00675,0.01330,0.00076,0.00636
>11747	1	l7	-0.01799,-0.00150,0.02247,0.00120,-0.01797,-0.00150,0.02247,0.00120,-0.01797,-0.01799,0.02247,0.00120,-0.01797,-0.01799,-0.00150,0.00120,-0.01797,-0.01799,-0.00150,0.02247
>11747	1	l8	-0.01096,0.00446,0.01481,0.00118,-0.02747,0.00446,0.01481,0.00118,-0.02747,-0.01096,0.01481,0.00118,-0.02747,-0.01096,0.00446,0.00118,-0.02747,-0.01096,0.00446,0.01481
>11748	1	l1	0.00597,0.01154,0.01152,-0.00788,0.00431,0.01154,0.01152,-0.00788,0.00431,0.00597,0.01152,-0.00788,0.00431,0.00597,0.01154,-0.00788,0.00431,0.00597,0.01154,0.01152
>11748	1	l2	0.00279,0.00401,0.01573,-0.01054,-0.01556,0.00401,0.01573,-0.01054,-0.01556,0.00279,0.01573,-0.01054,-0.01556,0.00279,0.00401,-0.01054,-0.01556,0.00279,0.00401,0.01573
>11748	1	l3	0.02522,-0.00338,-0.01324,0.00122,0.00095,-0.00338,-0.01324,0.00122,0.00095,0.02522,-0.01324,0.00122,0.00095,0.02522,-0.00338,0.00122,0.00095,0.02522,-0.00338,-0.01324
>11748	1	l4	-0.01120,-0.01282,-0.00490,-0.00433,-0.01640,-0.01282,-0.00490,-0.00433,-0.01640,-0.01120,-0.00490,-0.00433,-0.01640,-0.01120,-0.01282,-0.00433,-0.01640,-0.01120,-0.01282,-0.00490
>11748	1	l5	0.01897,0.00067,-0.00044,0.00261,-0.00733,0.00067,-0.00044,0.00261,-0.00733,0.01897,-0.00044,0.00261,-0.00733,0.01897,0.00067,0.00261,-0.00733,0.01897,0.00067,-0.00044
>11748	1	l6	0.01382,-0.00464,0.00431,0.00240,0.00615,-0.00464,0.00431,0.00240,0.00615,0.01382,0.00431,0.00240,0.00615,0.01382,-0.00464,0.00240,0.00615,0.01382,-0.00464,0.00431
>11748	1	l7	-0.01665,-0.00194,0.02204,-0.00192,-0.00493,-0.00194,0.02204,-0.00192,-0.00493,-0.01665,0.02204,-0.00192,-0.00493,-0.01665,-0.00194,-0.00192,-0.00493,-0.01665,-0.00194,0.02204
>11748	1	l8	-0.00878,0.00477,0.01501,0.00300,-0.02034,0.00477,0.01501,0.00300,-0.02034,-0.00878,0.01501,0.00300,-0.02034,-0.00878,0.00477,0.00300,-0.02034,-0.00878,0.00477,0.01501
>11772	1	l1	0.00623,0.01083,0.00665,-0.00597,0.00600,0.01083,0.00665,-0.00597,0.00600,0.00623,0.00665,-0.00597,0.00600,0.00623,0.01083,-0.00597,0.00600,0.00623,0.01083,0.00665
>11772	1	l2	0.00280,0.00307,0.00862,-0.01331,-0.01345,0.00307,0.00862,-0.01331,-0.01345,0.00280,0.00862,-0.01331,-0.01345,0.00280,0.00307,-0.01331,-0.01345,0.00280,0.00307,0.00862
>11772	1	l3	0.02156,-0.00337,-0.02064,0.00161,-0.00048,-0.00337,-0.02064,0.00161,-0.00048,0.02156,-0.02064,0.00161,-0.00048,0.02156,-0.00337,0.00161,-0.00048,0.02156,-0.00337,-0.02064
>11772	1	l4	-0.00624,-0.01232,-0.00421,-0.00593,-0.01696,-0.01232,-0.00421,-0.00593,-0.01696,-0.00624,-0.00421,-0.00593,-0.01696,-0.00624,-0.01232,-0.00593,-0.01696,-0.00624,-0.01232,-0.00421
>11772	1	l5	0.02004,0.00059,-0.00225,0.00597,-0.00823,0.00059,-0.00225,0.00597,-0.00823,0.02004,-0.00225,0.00597,-0.00823,0.02004,0.00059,0.00597,-0.00823,0.02004,0.00059,-0.00225
>11772	1	l6	0.01465,-0.00416,0.02005,0.00927,0.00672,-0.00416,0.02005,0.00927,0.00672,0.01465,0.02005,0.00927,0.00672,0.01465,-0.00416,0.00927,0.00672,0.01465,-0.00416,0.02005
>11772	1	l7	-0.01063,-0.00193,0.02142,-0.00391,-0.00618,-0.00193,0.02142,-0.00391,-0.00618,-0.01063,0.02142,-0.00391,-0.00618,-0.01063,-0.00193,-0.00391,-0.00618,-0.01063,-0.00193,0.02142
>11772	1	l8	-0.01009,0.00601,0.01679,-0.00334,-0.01703,0.00601,0.01679,-0.00334,-0.01703,-0.01009,0.01679,-0.00334,-0.01703,-0.01009,0.00601,-0.00334,-0.01703,-0.01009,0.00601,0.01679
>11776	1	l1	0.00830,0.01262,0.00420,-0.00260,0.00497,0.01262,0.00420,-0.00260,0.00497,0.00830,0.00420,-0.00260,0.00497,0.00830,0.01262,-0.00260,0.00497,0.00830,0.01262,0.00420
>11776	1	l2	0.00511,0.00300,0.00676,-0.00555,-0.01335,0.00300,0.00676,-0.00555,-0.01335,0.00511,0.00676,-0.00555,-0.01335,0.00511,0.00300,-0.00555,-0.01335,0.00511,0.00300,0.00676
>11776	1	l3	0.02046,-0.00380,-0.01515,0.00089,-0.00270,-0.00380,-0.01515,0.00089,-0.00270,0.02046,-0.01515,0.00089,-0.00270,0.02046,-0.00380,0.00089,-0.00270,0.02046,-0.00380,-0.01515
>11776	1	l4	-0.00582,-0.00914,-0.00449,-0.00335,-0.01313,-0.00914,-0.00449,-0.00335,-0.01313,-0.00582,-0.00449,-0.00335,-0.01313,-0.00582,-0.00914,-0.00335,-0.01313,-0.00582,-0.00914,-0.00449
>11776	1	l5	0.01863,0.00623,0.00169,0.00692,-0.00187,0.00623,0.00169,0.00692,-0.00187,0.01863,0.00169,0.00692,-0.00187,0.01863,0.00623,0.00692,-0.00187,0.01863,0.00623,0.00169
>11776	1	l6	0.01531,-0.00051,0.01975,0.00598,0.00991,-0.00051,0.01975,0.00598,0.00991,0.01531,0.01975,0.00598,0.00991,0.01531,-0.00051,0.00598,0.00991,0.01531,-0.00051,0.01975
>11776	1	l7	-0.00488,-0.00077,0.01758,0.00475,-0.00773,-0.00077,0.01758,0.00475,-0.00773,-0.00488,0.01758,0.00475,-0.00773,-0.00488,-0.00077,0.00475,-0.00773,-0.00488,-0.00077,0.01758
>11776	1	l8	0.00159,0.00542,0.01020,-0.00245,-0.01631,0.00542,0.01020,-0.00245,-0.01631,0.00159,0.01020,-0.00245,-0.01631,0.00159,0.00542,-0.00245,-0.01631,0.00159,0.00542,0.01020
>11789	1	l1	0.00754,0.01310,0.00453,-0.00405,-0.00078,0.01310,0.00453,-0.00405,-0.00078,0.00754,0.00453,-0.00405,-0.00078,0.00754,0.01310,-0.00405,-0.00078,0.00754,0.01310,0.00453
>11789	1	l2	0.00458,-0.00973,0.00438,-0.00397,-0.00603,-0.00973,0.00438,-0.00397,-0.00603,0.00458,0.00438,-0.00397,-0.00603,0.00458,-0.00973,-0.00397,-0.00603,0.00458,-0.00973,0.00438
>11789	1	l3	0.01777,-0.01608,-0.01263,0.00001,-0.00597,-0.01608,-0.01263,0.00001,-0.00597,0.01777,-0.01263,0.00001,-0.00597,0.01777,-0.01608,0.00001,-0.00597,0.01777,-0.01608,-0.01263
>11789	1	l4	-0.00146,-0.00717,-0.00264,-0.01332,-0.01018,-0.00717,-0.00264,-0.01332,-0.01018,-0.00146,-0.00264,-0.01332,-0.01018,-0.00146,-0.00717,-0.01332,-0.01018,-0.00146,-0.00717,-0.00264
>11789	1	l5	0.01813,0.01350,-0.00303,0.00182,-0.00423,0.01350,-0.00303,0.00182,-0.00423,0.01813,-0.00303,0.00182,-0.00423,0.01813,0.01350,0.00182,-0.00423,0.01813,0.01350,-0.00303
>11789	1	l6	0.01423,-0.00029,0.01914,-0.00271,0.00811,-0.00029,0.01914,-0.00271,0.00811,0.01423,0.01914,-0.00271,0.00811,0.01423,-0.00029,-0.00271,0.00811,0.01423,-0.00029,0.01914
>11789	1	l7	-0.00211,-0.00516,0.01885,0.00647,-0.00497,-0.00516,0.01885,0.00647,-0.00497,-0.00211,0.01885,0.00647,-0.00497,-0.00211,-0.00516,0.00647,-0.00497,-0.00211,-0.00516,0.01885
>11789	1	l8	-0.00016,-0.00167,0.00872,-0.00041,-0.01168,-0.00167,0.00872,-0.00041,-0.01168,-0.00016,0.00872,-0.00041,-0.01168,-0.00016,-0.00167,-0.00041,-0.01168,-0.00016,-0.00167,0.00872
>11795	1	l1	0.00537,0.01487,0.00700,-0.01238,0.00548,0.01487,0.00700,-0.01238,0.00548,0.00537,0.00700,-0.01238,0.00548,0.00537,0.01487,-0.01238,0.00548,0.00537,0.01487,0.00700
>11795	1	l2	-0.00212,0.00524,0.00967,-0.00162,-0.01690,0.00524,0.00967,-0.00162,-0.01690,-0.00212,0.00967,-0.00162,-0.01690,-0.00212,0.00524,-0.00162,-0.01690,-0.00212,0.00524,0.00967
>11795	1	l3	0.02228,-0.00101,-0.00115,0.00942,0.00977,-0.00101,-0.00115,0.00942,0.00977,0.02228,-0.00115,0.00942,0.00977,0.02228,-0.00101,0.00942,0.00977,0.02228,-0.00101,-0.00115
>11795	1	l4	-0.00184,-0.01596,-0.00221,-0.01097,-0.01086,-0.01596,-0.00221,-0.01097,-0.01086,-0.00184,-0.00221,-0.01097,-0.01086,-0.00184,-0.01596,-0.01097,-0.01086,-0.00184,-0.01596,-0.00221
>11795	1	l5	0.00123,0.00616,0.02564,0.01675,-0.00788,0.00616,0.02564,0.01675,-0.00788,0.00123,0.02564,0.01675,-0.00788,0.00123,0.00616,0.01675,-0.00788,0.00123,0.00616,0.02564
>11795	1	l6	-0.01695,0.00096,0.00950,-0.00279,0.01181,0.00096,0.00950,-0.00279,0.01181,-0.01695,0.00950,-0.00279,0.01181,-0.01695,0.00096,-0.00279,0.01181,-0.01695,0.00096,0.00950
>11795	1	l7	-0.00911,-0.00716,0.02792,-0.00312,-0.01685,-0.00716,0.02792,-0.00312,-0.01685,-0.00911,0.02792,-0.00312,-0.01685,-0.00911,-0.00716,-0.00312,-0.01685,-0.00911,-0.00716,0.02792
>11795	1	l8	-0.00860,0.00789,0.00500,0.00125,-0.02533,0.00789,0.00500,0.00125,-0.02533,-0.00860,0.00500,0.00125,-0.02533,-0.00860,0.00789,0.00125,-0.02533,-0.00860,0.00789,0.00500
>11796	1	l1	0.00855,0.01378,0.00314,-0.00536,0.00103,0.01378,0.00314,-0.00536,0.00103,0.00855,0.00314,-0.00536,0.00103,0.00855,0.01378,-0.00536,0.00103,0.00855,0.01378,0.00314
>11796	1	l2	0.00492,-0.00915,0.00231,-0.00176,-0.00479,-0.00915,0.00231,-0.00176,-0.00479,0.00492,0.00231,-0.00176,-0.00479,0.00492,-0.00915,-0.00176,-0.00479,0.00492,-0.00915,0.00231
>11796	1	l3	0.01990,-0.01496,-0.01337,0.00214,-0.00620,-0.01496,-0.01337,0.00214,-0.00620,0.01990,-0.01337,0.00214,-0.00620,0.01990,-0.01496,0.00214,-0.00620,0.01990,-0.01496,-0.01337
>11796	1	l4	0.00013,-0.00675,-0.00441,-0.01740,-0.00896,-0.00675,-0.00441,-0.01740,-0.00896,0.00013,-0.00441,-0.01740,-0.00896,0.00013,-0.00675,-0.01740,-0.00896,0.00013,-0.00675,-0.00441
>11796	1	l5	0.01527,0.01513,-0.00174,0.00568,-0.00568,0.01513,-0.00174,0.00568,-0.00568,0.01527,-0.00174,0.00568,-0.00568,0.01527,0.01513,0.00568,-0.00568,0.01527,0.01513,-0.00174
>11796	1	l6	0.01008,-0.00070,0.01745,-0.00754,0.00736,-0.00070,0.01745,-0.00754,0.00736,0.01008,0.01745,-0.00754,0.00736,0.01008,-0.00070,-0.00754,0.00736,0.01008,-0.00070,0.01745
>11796	1	l7	-0.00295,-0.00703,0.01863,0.00549,-0.00426,-0.00703,0.01863,0.00549,-0.00426,-0.00295,0.01863,0.00549,-0.00426,-0.00295,-0.00703,0.00549,-0.00426,-0.00295,-0.00703,0.01863
>11796	1	l8	0.00008,-0.00065,0.00633,0.00245,-0.01037,-0.00065,0.00633,0.00245,-0.01037,0.00008,0.00633,0.00245,-0.01037,0.00008,-0.00065,0.00245,-0.01037,0.00008,-0.00065,0.00633
>11798	1	l1	0.01629,0.00845,0.00048,-0.03577,-0.00038,0.00845,0.00048,-0.03577,-0.00038,0.01629,0.00048,-0.03577,-0.00038,0.01629,0.00845,-0.03577,-0.00038,0.01629,0.00845,0.00048
>11798	1	l2	-0.00981,-0.00793,0.01160,0.01595,-0.03951,-0.00793,0.01160,0.01595,-0.03951,-0.00981,0.01160,0.01595,-0.03951,-0.00981,-0.00793,0.01595,-0.03951,-0.00981,-0.00793,0.01160
>11798	1	l3	0.01289,-0.01150,0.00962,0.00387,-0.00403,-0.01150,0.00962,0.00387,-0.00403,0.01289,0.00962,0.00387,-0.00403,0.01289,-0.01150,0.00387,-0.00403,0.01289,-0.01150,0.00962
>11798	1	l4	0.02758,-0.03499,-0.01291,-0.03576,0.04439,-0.03499,-0.01291,-0.03576,0.04439,0.02758,-0.01291,-0.03576,0.04439,0.02758,-0.03499,-0.03576,0.04439,0.02758,-0.03499,-0.01291
>11798	1	l5	-0.00924,0.04617,0.03657,0.03088,-0.00059,0.04617,0.03657,0.03088,-0.00059,-0.00924,0.03657,0.03088,-0.00059,-0.00924,0.04617,0.03088,-0.00059,-0.00924,0.04617,0.03657
>11798	1	l6	-0.02659,0.01176,-0.01571,-0.02577,-0.04054,0.01176,-0.01571,-0.02577,-0.04054,-0.02659,-0.01571,-0.02577,-0.04054,-0.02659,0.01176,-0.02577,-0.04054,-0.02659,0.01176,-0.01571
>11798	1	l7	-0.00764,0.00665,-0.00877,0.02824,0.00242,0.00665,-0.00877,0.02824,0.00242,-0.00764,-0.00877,0.02824,0.00242,-0.00764,0.00665,0.02824,0.00242,-0.00764,0.00665,-0.00877
>11798	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
>11799	1	l1	0.00861,-0.00092,0.00388,-0.00375,0.00836,-0.00092,0.00388,-0.00375,0.00836,0.00861,0.00388,-0.00375,0.00836,0.00861,-0.00092,-0.00375,0.00836,0.00861,-0.00092,0.00388
