protein	class	lag	features
>11132	1	l3	-0.00070,0.00568,0.00576,0.01049,0.01882
>11132	1	l4	-0.01261,0.00970,0.00815,-0.00088,0.00494
>11132	1	l5	0.00966,-0.01159,-0.01030,-0.00542,0.01596
>11132	1	l6	0.04218,0.00923,-0.00385,-0.00999,-0.01972
>11132	1	l7	-0.02733,0.00074,0.00552,-0.01615,0.02842
>11132	1	l8	-0.08652,-0.00253,-0.00384,-0.03356,-0.02038
>11134	1	l1	-0.00386,-0.00763,0.01232,0.00942,0.01002
>11134	1	l2	0.02858,-0.01599,0.00435,-0.01074,0.01071
>11134	1	l3	0.00062,0.00078,0.00389,-0.01027,-0.00193
>11134	1	l4	0.01977,0.00078,0.00368,-0.00897,0.00534
>11134	1	l5	0.00370,0.00325,-0.00191,0.00617,0.00172
>11134	1	l6	-0.00156,-0.00152,-0.01406,0.01875,0.04748
>11134	1	l7	0.00066,0.01121,-0.01349,0.01041,0.00914
>11134	1	l8	-0.00943,-0.01193,-0.01180,-0.00800,0.01325
>11135	1	l1	-0.01829,-0.02428,0.00776,0.01172,0.01778
>11135	1	l2	0.01328,-0.00071,-0.00163,-0.06079,0.02150
>11135	1	l3	-0.00108,0.01549,0.01411,-0.04206,-0.03143
>11135	1	l4	-0.00812,-0.00738,0.01910,0.01247,0.00891
>11135	1	l5	-0.06107,0.02031,-0.03582,0.04193,-0.04109
>11135	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>11135	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>11135	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11138	1	l1	0.00570,0.01917,-0.00068,0.00563,0.00906
>11138	1	l2	-0.00659,0.02058,-0.00459,0.01126,0.00301
>11138	1	l3	-0.00943,0.00668,-0.00471,0.01023,0.00555
>11138	1	l4	-0.00925,-0.02070,0.00220,-0.00341,0.01185
>11138	1	l5	-0.01134,-0.00827,0.01161,-0.00979,0.00675
>11138	1	l6	0.01179,-0.01637,-0.00840,0.01223,-0.00535
>11138	1	l7	0.00727,-0.02488,0.00478,-0.01081,0.00328
>11138	1	l8	0.01520,-0.00892,-0.00505,0.00967,0.00511
>11139	1	l1	0.00687,0.01952,-0.00086,0.01048,0.00927
>11139	1	l2	0.00863,0.02472,-0.00807,0.02101,-0.00493
>11139	1	l3	-0.01394,0.00199,-0.00789,0.00232,0.00445
>11139	1	l4	-0.02172,-0.01806,0.00016,0.00971,0.00918
>11139	1	l5	-0.01120,-0.01205,0.02017,-0.00206,-0.00219
>11139	1	l6	0.01596,-0.02766,-0.00680,0.02094,-0.01249
>11139	1	l7	0.00773,-0.03037,0.00435,0.00641,-0.01157
>11139	1	l8	0.03160,-0.01756,-0.00971,0.02331,-0.01087
>11141	1	l1	0.00895,-0.00405,-0.00426,0.00367,0.00140
>11141	1	l2	-0.00395,0.00501,-0.00410,0.00164,-0.01318
>11141	1	l3	-0.00312,-0.01132,0.01170,-0.00871,0.00727
>11141	1	l4	0.00145,0.01083,-0.00430,0.00383,0.00285
>11141	1	l5	-0.00622,-0.00197,0.00939,0.00409,0.00490
>11141	1	l6	0.01187,-0.00737,-0.00533,0.00850,0.00249
>11141	1	l7	0.01167,0.00796,0.00281,0.00672,-0.01291
>11141	1	l8	0.00485,-0.00894,0.00845,0.00881,0.00106
>11142	1	l1	0.01805,-0.00008,0.00661,0.02116,0.01942
>11142	1	l2	0.02111,-0.03019,0.00917,0.01049,0.02125
>11142	1	l3	0.02311,0.01737,0.00562,0.00477,0.01685
>11142	1	l4	0.02889,0.02754,0.00205,0.00731,0.01481
>11142	1	l5	0.01278,-0.03149,0.00495,0.00403,-0.00438
>11142	1	l6	0.01159,-0.02473,-0.00436,0.00210,0.00658
>11142	1	l7	-0.00399,0.01902,-0.00129,-0.01294,-0.01645
>11142	1	l8	-0.00873,0.00329,-0.01165,0.00574,-0.01053
>11143	1	l1	0.00194,-0.00507,-0.00323,0.01296,0.00798
>11143	1	l2	0.00613,-0.00744,0.00687,0.01078,-0.00970
>11143	1	l3	0.01413,-0.00136,-0.00277,0.00206,0.01010
>11143	1	l4	-0.01059,-0.00288,0.00059,0.00937,0.01839
>11143	1	l5	-0.00961,0.00440,-0.00201,0.01877,-0.00482
>11143	1	l6	0.00400,-0.00866,0.00100,0.00762,-0.01210
>11143	1	l7	-0.01163,0.02340,0.00053,0.00827,0.00626
>11143	1	l8	0.00170,-0.00997,-0.00337,-0.00091,0.01307
>11144	1	l1	0.01226,0.00616,-0.00259,0.02214,0.02096
>11144	1	l2	0.02458,0.01656,0.00967,0.02846,0.00888
>11144	1	l3	0.00426,-0.02340,-0.00159,0.01335,0.01823
>11144	1	l4	0.00597,-0.00321,-0.00019,0.01685,0.02724
>11144	1	l5	-0.00605,0.01210,0.00394,0.00792,0.01635
>11144	1	l6	-0.00067,-0.02366,-0.00422,0.00996,0.00465
>11144	1	l7	-0.00691,-0.00318,0.00689,0.01091,0.01928
>11144	1	l8	0.00743,-0.07493,-0.00442,0.01195,0.01040
>11152	1	l1	0.00737,-0.01028,-0.00460,0.01534,0.01387
>11152	1	l2	0.01212,-0.00124,0.01114,0.02155,-0.00633
>11152	1	l3	-0.00143,-0.00695,-0.00995,0.01343,0.01418
>11152	1	l4	-0.00852,-0.00289,0.00390,0.01291,0.02896
>11152	1	l5	-0.01677,-0.00029,-0.00558,0.00078,0.00581
>11152	1	l6	-0.00924,-0.00236,-0.00088,-0.00165,-0.01236
>11152	1	l7	-0.00821,0.04058,-0.00051,0.01181,0.01932
>11152	1	l8	0.01339,-0.02303,-0.00615,0.00083,0.01329
>11153	1	l1	-0.00148,0.00906,-0.00384,0.01021,0.01378
>11153	1	l2	0.00255,-0.00221,-0.00564,0.00646,-0.00603
>11153	1	l3	0.00561,0.00177,-0.00472,0.00888,-0.00268
>11153	1	l4	-0.01050,-0.00002,-0.00024,0.00928,0.01251
>11153	1	l5	-0.00694,0.00845,0.00759,0.00354,0.01043
>11153	1	l6	0.01699,-0.02672,-0.00552,0.00533,-0.01194
>11153	1	l7	0.00106,0.00089,0.00655,0.00201,-0.01044
>11153	1	l8	0.01142,0.01101,-0.00019,0.01080,0.00557
>11154	1	l1	0.00568,-0.01557,-0.00006,0.02047,0.02075
>11154	1	l2	0.02245,-0.02818,0.00196,0.01720,0.02458
>11154	1	l3	-0.00529,0.02848,0.00092,0.01283,0.02932
>11154	1	l4	0.00915,-0.01924,0.00119,0.01357,0.02437
>11154	1	l5	-0.00409,-0.00793,-0.00330,0.00221,0.02748
>11154	1	l6	0.01296,0.04729,-0.00082,0.00541,0.01369
>11154	1	l7	-0.00735,-0.01593,0.00081,-0.00340,0.03202
>11154	1	l8	0.00810,-0.05479,-0.00109,-0.00398,0.01864
>11172	1	l1	0.00384,-0.00823,-0.00443,0.01392,0.01137
>11172	1	l2	0.00777,-0.00758,0.00957,0.01563,-0.00700
>11172	1	l3	0.01034,0.00675,-0.00931,0.00936,0.01310
>11172	1	l4	-0.00940,-0.00053,0.00362,0.01623,0.02222
>11172	1	l5	-0.01308,0.00725,-0.00509,0.00826,-0.00080
>11172	1	l6	-0.00302,0.00485,-0.00082,0.00676,-0.01357
>11172	1	l7	-0.01356,0.03422,0.00056,0.01177,0.01443
>11172	1	l8	0.00139,-0.01844,-0.00454,0.00960,0.01218
>11173	1	l1	0.00129,-0.00863,-0.00519,0.01392,0.01171
>11173	1	l2	0.00528,-0.00797,0.00939,0.01570,-0.00744
>11173	1	l3	0.01002,0.00681,-0.00965,0.01049,0.01302
>11173	1	l4	-0.01192,0.00010,0.00319,0.01846,0.02232
>11173	1	l5	-0.01683,0.00826,-0.00509,0.01059,-0.00092
>11173	1	l6	-0.00585,0.00462,-0.00077,0.00754,-0.01486
>11173	1	l7	-0.00931,0.03598,0.00116,0.01370,0.01491
>11173	1	l8	-0.00109,-0.01872,-0.00555,0.01196,0.01172
>11174	1	l1	0.00809,0.00674,-0.00627,0.00164,0.00998
>11174	1	l2	0.00792,-0.00009,-0.01176,0.01682,-0.00982
>11174	1	l3	-0.02139,-0.00453,-0.01217,-0.00796,0.01425
>11174	1	l4	-0.01946,0.01136,-0.00068,0.00935,0.01045
>11174	1	l5	-0.02334,-0.00873,0.01942,-0.00484,-0.00635
>11174	1	l6	0.01442,-0.02727,-0.00660,0.01787,-0.00400
>11174	1	l7	0.01010,-0.03560,0.00505,0.00844,-0.01356
>11174	1	l8	0.03724,0.00332,0.00029,0.01227,-0.02795
>11175	1	l1	0.00106,-0.00291,-0.00750,0.01390,0.01554
>11175	1	l2	0.01688,-0.00094,0.01228,0.01920,-0.01004
>11175	1	l3	-0.00434,-0.00557,-0.01345,0.01285,0.01381
>11175	1	l4	-0.01252,-0.00067,0.00396,0.02112,0.02794
>11175	1	l5	-0.02193,0.00356,-0.00689,0.01376,-0.00215
>11175	1	l6	-0.00692,0.00359,-0.00155,0.01231,-0.01746
>11175	1	l7	-0.00834,0.04132,-0.00039,0.01606,0.01687
>11175	1	l8	0.01342,-0.01494,-0.00795,0.01523,0.01246
>11179	1	l1	-0.01292,-0.01758,-0.00404,0.02820,0.08412
>11179	1	l2	0.01351,-0.03256,-0.00005,0.01960,0.07492
>11179	1	l3	-0.00723,-0.02239,-0.00713,0.03120,0.08743
>11179	1	l4	0.00530,0.07516,0.00713,0.04622,0.10721
>11179	1	l5	0.01163,-0.05307,-0.00160,0.03406,0.09974
>11179	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>11179	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>11179	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11183	1	l1	0.00110,0.02569,-0.00202,-0.00434,0.00848
>11183	1	l2	0.00406,0.02647,-0.01817,0.00001,0.00271
>11183	1	l3	-0.03400,-0.00516,-0.01417,-0.01546,0.00275
>11183	1	l4	-0.01269,-0.02058,-0.00178,-0.01120,0.01504
>11183	1	l5	-0.01671,-0.02193,0.02006,0.03189,-0.01085
>11183	1	l6	0.02521,-0.05559,0.00000,-0.00635,-0.02605
>11183	1	l7	0.01762,-0.00594,-0.00164,0.01093,-0.01608
>11183	1	l8	0.02092,-0.01441,0.00852,-0.01778,-0.01452
>11184	1	l1	-0.01018,0.00824,-0.00304,0.04238,0.01876
>11184	1	l2	-0.00591,-0.06530,0.00022,0.03282,0.04853
>11184	1	l3	-0.00941,0.04837,-0.00706,0.06708,0.02439
>11184	1	l4	0.02924,0.13032,0.01145,0.06656,0.13250
>11184	1	l5	0.00000,0.00000,0.00000,0.00000,0.00000
>11184	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>11184	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>11184	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11185	1	l1	-0.00468,0.05638,-0.00481,0.01449,0.01321
>11185	1	l2	0.00266,0.01600,-0.00156,0.02378,0.01853
>11185	1	l3	-0.03762,-0.00040,-0.00037,-0.01082,0.01181
>11185	1	l4	-0.02641,-0.03569,-0.00753,0.00710,-0.01728
>11185	1	l5	0.00740,-0.10647,0.01173,0.03331,-0.03456
>11185	1	l6	0.03966,-0.14992,-0.01024,0.03262,-0.02448
>11185	1	l7	0.02958,-0.10325,0.04355,0.05547,-0.13978
>11185	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11187	1	l1	-0.00155,0.01793,-0.00442,0.01916,0.02096
>11187	1	l2	0.02018,-0.00454,0.00451,0.02602,0.01070
>11187	1	l3	-0.01579,0.00191,-0.00142,0.02393,0.01516
>11187	1	l4	-0.01122,-0.03559,-0.00447,0.03083,0.01496
>11187	1	l5	-0.01908,-0.01210,0.00635,0.01749,-0.00819
>11187	1	l6	0.01732,0.02800,-0.00919,0.02218,-0.00997
>11187	1	l7	0.00992,0.01194,0.00213,0.01796,0.01076
>11187	1	l8	0.04090,-0.05536,-0.00671,0.02134,-0.02324
>11199	1	l1	0.00589,0.02254,-0.00762,0.00952,0.01053
>11199	1	l2	0.00042,0.02868,-0.01196,0.01654,-0.00942
>11199	1	l3	-0.02867,-0.00856,-0.01215,-0.00198,0.00227
>11199	1	l4	-0.02134,-0.02405,-0.00041,0.01100,0.00974
>11199	1	l5	-0.01233,-0.02058,0.02535,0.00841,-0.00690
>11199	1	l6	0.01871,-0.05123,-0.00825,0.01385,-0.02428
>11199	1	l7	0.02222,-0.00366,0.00721,0.02099,-0.01980
>11199	1	l8	0.02627,-0.00391,-0.00648,0.01231,-0.01639
>11211	1	l1	-0.03565,-0.02876,-0.00421,0.03399,0.02604
>11211	1	l2	0.02429,-0.03498,0.00334,0.03965,0.02856
>11211	1	l3	-0.01435,0.06964,-0.00169,0.04856,0.01540
>11211	1	l4	-0.08578,-0.02407,0.00387,0.06338,0.00289
>11211	1	l5	0.00000,0.00000,0.00000,0.00000,0.00000
>11211	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>11211	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>11211	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11215	1	l1	-0.00876,0.01790,-0.00533,0.00624,0.01332
>11215	1	l2	0.01425,0.01496,0.00533,0.00972,0.00733
>11215	1	l3	-0.02739,0.01719,-0.00561,-0.02035,0.01976
>11215	1	l4	-0.08578,-0.02407,0.00387,0.06338,0.00289
>11215	1	l5	0.00000,0.00000,0.00000,0.00000,0.00000
>11215	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>11215	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>11215	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11243	1	l1	-0.01238,0.04537,-0.00483,0.00293,0.01377
>11243	1	l2	-0.00266,-0.00686,-0.00416,0.01522,-0.00427
>11243	1	l3	-0.03194,0.00591,0.00189,-0.02610,0.00503
>11243	1	l4	-0.03652,-0.06888,-0.01150,0.03355,-0.02559
>11243	1	l5	0.04128,-0.14688,0.02230,0.02481,-0.07132
>11243	1	l6	0.04204,-0.09695,-0.01791,0.06988,-0.01037
>11243	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>11243	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11250	1	l1	0.00417,0.01636,-0.00871,0.00176,0.00342
>11250	1	l2	0.00082,0.02543,-0.01594,0.01355,-0.02229
>11250	1	l3	-0.02910,-0.01037,-0.01583,-0.00883,0.01054
>11250	1	l4	-0.03135,-0.03688,-0.00180,0.01925,0.00617
>11250	1	l5	-0.01277,-0.02995,0.03774,0.00030,-0.02551
>11250	1	l6	0.01742,-0.06381,-0.01098,0.01721,-0.00762
>11250	1	l7	0.02432,-0.01013,0.00397,0.01730,0.02313
>11250	1	l8	0.03895,0.02062,-0.01111,0.01686,-0.01910
>11259	1	l1	-0.00351,0.00415,-0.00578,0.00594,0.00466
>11259	1	l2	0.00151,0.03131,-0.00147,0.01167,-0.01259
>11259	1	l3	-0.00989,-0.00076,0.00238,0.00099,-0.00258
>11259	1	l4	-0.02006,0.01174,-0.00099,0.01744,-0.00375
>11259	1	l5	-0.01190,-0.01555,0.00602,0.00403,0.00700
>11259	1	l6	0.00890,0.00100,-0.02730,0.01680,-0.00101
>11259	1	l7	-0.00081,-0.02675,0.00174,0.00088,-0.00393
>11259	1	l8	0.01351,0.02934,0.00656,0.00900,-0.01214
>11261	1	l1	0.00314,0.01486,-0.00784,0.00381,0.01058
>11261	1	l2	-0.00198,0.02021,-0.01391,0.01237,-0.02124
>11261	1	l3	-0.02579,-0.00700,-0.01240,-0.00673,-0.00107
>11261	1	l4	-0.02387,-0.03284,-0.00089,0.01932,0.00995
>11261	1	l5	-0.00699,-0.02001,0.02921,0.00375,-0.01199
>11261	1	l6	0.01639,-0.03227,-0.00896,0.01616,-0.02250
>11261	1	l7	0.02117,0.01057,0.00202,0.01607,-0.00266
>11261	1	l8	0.02444,0.02925,-0.00713,0.01513,-0.01269
>11267	1	l1	-0.00264,0.00000,-0.00422,0.00635,-0.00480
>11267	1	l2	0.00112,0.03247,-0.00214,0.00612,0.01018
>11267	1	l3	-0.00971,-0.00199,0.02118,-0.00129,0.00232
>11267	1	l4	-0.02184,0.01151,-0.00032,0.01455,-0.00961
>11267	1	l5	-0.01126,-0.01588,0.00480,0.00750,0.02099
>11267	1	l6	0.00971,0.00223,0.00008,0.01011,-0.01218
>11267	1	l7	-0.00212,-0.02724,0.00704,-0.00321,0.00493
>11267	1	l8	0.01351,0.02934,0.00656,0.00900,-0.01214
>11271	1	l1	-0.03839,-0.00272,-0.00363,-0.01560,0.00802
>11271	1	l2	0.04452,-0.01018,0.00372,-0.00973,0.00562
>11271	1	l3	-0.06866,0.00714,-0.00365,0.02340,0.01380
>11271	1	l4	0.03728,-0.20288,-0.00257,-0.00464,-0.03858
>11271	1	l5	0.00000,0.00000,0.00000,0.00000,0.00000
>11271	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>11271	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>11271	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11288	1	l1	0.00802,0.00753,-0.00346,0.01601,0.00032
>11288	1	l2	0.00645,0.02197,0.00086,0.02480,-0.01808
>11288	1	l3	-0.03466,-0.00416,-0.01191,0.01175,-0.00554
>11288	1	l4	-0.02423,0.04134,-0.01402,0.02475,0.00741
>11288	1	l5	-0.02216,-0.00726,0.01589,0.01271,-0.00254
>11288	1	l6	0.02089,-0.00119,-0.00078,0.02450,-0.00633
>11288	1	l7	0.02599,-0.08026,0.01173,0.01909,0.00409
>11288	1	l8	0.04049,0.00162,-0.03637,0.02656,-0.01212
>11289	1	l1	-0.00225,-0.01766,-0.00904,0.01068,0.01128
>11289	1	l2	0.01366,0.02325,0.01483,0.02431,-0.01456
>11289	1	l3	-0.00743,-0.02185,-0.01569,0.01383,0.01115
>11289	1	l4	-0.01857,-0.00556,0.00408,0.01902,0.02296
>11289	1	l5	-0.02593,0.02425,-0.00612,0.01717,-0.01036
>11289	1	l6	-0.01706,-0.04703,-0.00087,0.01013,-0.03337
>11289	1	l7	-0.00740,0.05728,0.00372,0.03003,-0.00015
>11289	1	l8	0.00877,-0.03850,-0.00797,0.00779,0.00799
>11299	1	l1	-0.00734,-0.02580,0.00099,0.02600,0.01575
>11299	1	l2	-0.05268,-0.00438,0.00266,0.04524,0.01983
>11299	1	l3	0.03244,-0.06526,0.00066,0.03250,0.00634
>11299	1	l4	0.05905,0.11492,0.00194,0.10563,0.00073
>11299	1	l5	0.00000,0.00000,0.00000,0.00000,0.00000
>11299	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>11299	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>11299	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11305	1	l1	0.00472,-0.05874,0.00100,0.01963,0.01202
>11305	1	l2	-0.03580,0.01737,0.00208,0.03334,0.00761
>11305	1	l3	-0.00402,-0.03020,0.00114,0.02050,0.00045
>11305	1	l4	0.05122,0.12434,0.00115,0.05220,-0.01002
>11305	1	l5	0.05297,-0.19052,0.00106,-0.00585,-0.00286
>11305	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>11305	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>11305	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11317	1	l1	0.01022,-0.02216,-0.00079,0.01571,0.01680
>11317	1	l2	-0.02023,-0.00550,-0.00192,0.04065,0.00401
>11317	1	l3	-0.00008,-0.01214,-0.00067,0.02247,-0.02597
>11317	1	l4	0.01379,0.08966,-0.01117,0.04878,-0.02038
>11317	1	l5	0.04370,-0.06123,-0.00252,0.00439,-0.03906
>11317	1	l6	0.04204,-0.09695,-0.01791,0.06988,-0.01037
>11317	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>11317	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11321	1	l1	0.00603,-0.00973,-0.01165,0.00868,0.01053
>11321	1	l2	0.01362,0.01366,0.01731,0.01808,-0.03242
>11321	1	l3	-0.01166,-0.03052,-0.02091,0.01035,0.01638
>11321	1	l4	-0.01397,-0.00991,0.00088,0.02056,0.02744
>11321	1	l5	-0.02522,0.01290,-0.01047,0.01115,-0.03867
>11321	1	l6	-0.02674,-0.01516,-0.00392,0.01594,-0.03909
>11321	1	l7	-0.02193,0.03625,0.00559,0.01980,0.02638
>11321	1	l8	0.00559,-0.03075,-0.01251,0.01759,0.01681
>11324	1	l1	0.00372,-0.00818,-0.01065,0.00999,0.01198
>11324	1	l2	0.02054,0.01332,0.01723,0.01976,-0.02706
>11324	1	l3	-0.00004,-0.02790,-0.01958,0.00944,0.01286
>11324	1	l4	-0.01285,-0.00797,0.00498,0.01926,0.02276
>11324	1	l5	-0.02913,0.00862,-0.01035,0.01550,-0.03005
>11324	1	l6	-0.03302,-0.00827,-0.00317,0.01351,-0.03562
>11324	1	l7	-0.02752,0.03397,-0.00032,0.02296,0.01674
>11324	1	l8	-0.00817,-0.01897,-0.01008,0.01407,0.01212
>11333	1	l1	-0.00578,0.01098,-0.01232,-0.01130,0.00319
>11333	1	l2	0.01197,0.02249,0.00419,0.01519,-0.02660
>11333	1	l3	-0.03618,-0.01877,-0.02506,-0.00718,0.00617
>11333	1	l4	-0.02137,0.01628,-0.00086,0.01596,0.01232
>11333	1	l5	-0.02263,0.03369,0.00809,-0.01071,-0.01526
>11333	1	l6	0.02484,0.02069,-0.00872,0.00964,-0.00197
>11333	1	l7	0.00788,-0.02411,0.01438,0.00820,0.01587
>11333	1	l8	0.05886,0.01513,0.00039,0.00152,-0.02887
>11337	1	l1	0.01543,-0.01531,-0.00992,0.00351,0.00427
>11337	1	l2	-0.00150,0.01432,0.01565,0.01669,-0.03270
>11337	1	l3	-0.01839,-0.03193,-0.01866,0.01582,0.01654
>11337	1	l4	-0.01435,0.00195,0.00256,0.01347,0.02216
>11337	1	l5	-0.00951,-0.02056,-0.00750,0.01119,-0.03795
>11337	1	l6	-0.00463,0.03898,0.00053,0.01923,-0.02643
>11337	1	l7	0.00515,0.02111,0.00325,0.01608,0.02964
>11337	1	l8	0.02964,0.01513,-0.01175,0.01797,0.00766
>11340	1	l1	0.00556,0.00058,-0.00726,-0.00213,0.00976
>11340	1	l2	0.00737,0.01710,-0.01322,0.00864,-0.01810
>11340	1	l3	-0.02552,-0.00934,-0.01292,0.00272,0.00044
>11340	1	l4	-0.02443,-0.02716,0.00307,0.01083,0.00873
>11340	1	l5	-0.01979,-0.00359,0.02912,0.00520,-0.01214
>11340	1	l6	0.01474,-0.00375,-0.01267,0.01541,-0.01886
>11340	1	l7	0.02397,0.00753,0.00333,0.01025,0.00017
>11340	1	l8	0.02896,-0.00321,-0.00840,0.01128,-0.01459
>11341	1	l1	-0.00007,-0.01703,-0.00813,0.00891,0.00703
>11341	1	l2	-0.00186,0.01809,0.01467,0.01833,-0.02669
>11341	1	l3	0.01027,-0.02017,-0.01578,0.01447,0.00897
>11341	1	l4	-0.01921,-0.00855,0.00558,0.01931,0.02068
>11341	1	l5	-0.01515,0.01186,-0.00642,0.01647,-0.01941
>11341	1	l6	-0.00477,-0.03364,0.00225,0.00746,-0.03096
>11341	1	l7	-0.00327,0.07174,0.00370,0.02844,0.01447
>11341	1	l8	0.00521,-0.01795,-0.00865,0.00934,0.01382
>11345	1	l1	0.00325,0.02223,-0.00453,-0.02085,0.00600
>11345	1	l2	0.02913,0.02769,0.00301,0.02816,-0.03208
>11345	1	l3	-0.02816,-0.04342,0.00459,-0.01797,-0.01733
>11345	1	l4	-0.03881,-0.03493,-0.01541,0.03243,-0.00146
>11345	1	l5	-0.03651,0.05190,0.00325,-0.03788,-0.00185
>11345	1	l6	-0.06036,-0.02563,-0.00942,0.05031,0.03895
>11345	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>11345	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11362	1	l1	0.02255,0.02507,-0.01580,0.00359,0.00849
>11362	1	l2	0.02198,0.04118,0.00117,0.02680,-0.03357
>11362	1	l3	-0.03526,-0.03485,0.04366,0.00224,-0.02405
>11362	1	l4	-0.05072,-0.01245,-0.01848,0.03017,-0.00393
>11362	1	l5	-0.05053,0.03024,0.02379,0.01063,0.01089
>11362	1	l6	-0.06036,-0.02563,-0.00942,0.05031,0.03895
>11362	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>11362	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11367	1	l1	0.01520,-0.01030,-0.01378,-0.00284,0.00359
>11367	1	l2	0.00347,0.00913,0.01401,0.02315,-0.04254
>11367	1	l3	-0.00783,-0.06551,-0.03505,-0.00200,-0.00666
>11367	1	l4	-0.01090,0.02319,0.00341,0.02177,0.03572
>11367	1	l5	-0.03046,0.01126,-0.01341,-0.00063,-0.00360
>11367	1	l6	-0.03848,-0.01399,0.00418,0.01649,-0.01901
>11367	1	l7	-0.02592,0.00687,0.01982,0.00377,-0.02133
>11367	1	l8	0.11614,-0.00163,-0.00634,0.00039,-0.02226
>11372	1	l1	0.02353,-0.00950,-0.01375,-0.00248,-0.00372
>11372	1	l2	0.00276,0.01027,0.02336,0.02121,-0.04399
>11372	1	l3	-0.01340,-0.06317,-0.03290,0.00551,0.00984
>11372	1	l4	-0.01904,0.03206,0.00359,0.01755,0.02448
>11372	1	l5	-0.03385,0.01678,-0.02595,0.00793,-0.02585
>11372	1	l6	-0.04379,0.00861,0.00426,0.01148,-0.02218
>11372	1	l7	-0.03290,-0.01178,0.00654,0.01937,0.02206
>11372	1	l8	0.03766,-0.01333,-0.00036,-0.00324,0.00562
>11375	1	l1	0.00551,0.00748,-0.00880,-0.01021,0.00137
>11375	1	l2	0.00752,0.02345,-0.01875,0.01607,-0.03227
>11375	1	l3	-0.02582,-0.01350,-0.01551,-0.00420,0.00072
>11375	1	l4	-0.02724,-0.01731,-0.00247,0.01848,0.02640
>11375	1	l5	-0.02619,0.02778,0.03665,-0.00832,-0.01083
>11375	1	l6	0.00740,-0.00819,-0.01031,0.01329,-0.02039
>11375	1	l7	0.01355,0.02304,0.00193,0.00585,-0.01076
>11375	1	l8	0.02963,0.00630,0.00414,-0.00025,0.00299
>11377	1	l1	0.00600,0.02820,-0.00723,0.00305,0.00116
>11377	1	l2	-0.00346,0.04178,-0.01537,0.00736,-0.03164
>11377	1	l3	-0.01141,0.01530,-0.02020,0.00812,-0.00268
>11377	1	l4	-0.01013,0.01012,0.00434,0.00750,0.02413
>11377	1	l5	-0.00849,-0.00135,0.02387,0.00933,-0.01398
>11377	1	l6	-0.00095,0.04066,0.00390,0.00871,-0.01540
>11377	1	l7	0.02844,0.05201,-0.00300,0.00066,-0.00565
>11377	1	l8	0.01134,0.08533,-0.00942,0.00704,0.00848
>11386	1	l1	0.00553,0.02918,-0.00472,-0.01410,0.00675
>11386	1	l2	0.00526,0.03336,0.00183,0.02569,-0.04296
>11386	1	l3	-0.01190,-0.07120,0.00541,-0.02278,-0.01933
>11386	1	l4	-0.02767,-0.06255,-0.00520,0.02768,0.01836
>11386	1	l5	0.00393,0.06390,0.00439,-0.07224,0.00764
>11386	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>11386	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>11386	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>11411	1	l1	0.00483,0.01626,-0.01240,-0.01007,-0.00536
>11411	1	l2	0.00456,0.04175,0.00375,0.02041,-0.03053
>11411	1	l3	-0.00858,-0.04382,-0.04427,-0.01499,0.00288
>11411	1	l4	-0.01787,-0.01660,0.00033,0.01822,0.01864
>11411	1	l5	0.00055,0.03671,0.02309,-0.03232,-0.00586
>11411	1	l6	0.00018,-0.02372,-0.01947,-0.01092,-0.00380
